,with_overlap,500 characters,1000 characters,1500 characters
427,No Overlap,0.6,0.214285714,0.916666667
428,No Overlap,0.4,0.230769231,0.2
429,No Overlap,0.25,0.428571429,0.1875
430,No Overlap,0.416666667,0.125,0.010638298
431,No Overlap,0.3,0.085714286,0.16
432,No Overlap,0.111111111,0.065217391,0.065217391
433,No Overlap,0.375,0.090909091,0.130434783
434,No Overlap,0.125,0.065217391,0.078947368
435,No Overlap,0.083333333,0.023809524,0.025641026
436,No Overlap,0.096774194,0.088888889,0
437,No Overlap,0.285714286,0.111111111,0.076923077
438,No Overlap,0.176470588,0.090909091,0.2
439,No Overlap,0.857142857,0.1875,0.096774194
440,No Overlap,0.428571429,0.130434783,0.037974684
441,No Overlap,0.115384615,0.058823529,0
442,No Overlap,0.047619048,0.043956044,0.0375
443,No Overlap,0.045454545,0.01369863,0.010526316
444,No Overlap,0.454545455,0,0.16
445,No Overlap,0.25,0.352941176,0.111111111
446,No Overlap,0.363636364,0.235294118,0.107142857
447,No Overlap,0.272727273,0.411764706,0.185185185
448,No Overlap,0.363636364,0.214285714,0.210526316
449,No Overlap,0.214285714,0.268292683,0.049180328
450,No Overlap,0.625,0.111111111,0.178571429
451,No Overlap,1,0.176470588,0.16
452,No Overlap,0.3,0.266666667,0.210526316
453,No Overlap,0,0.083333333,0.051724138
454,No Overlap,0.333333333,0.115384615,0.161290323
455,No Overlap,0.3,0.148148148,0.115384615
456,No Overlap,0.5,0.24,0.291666667
457,No Overlap,0.111111111,0.214285714,0.096774194
458,No Overlap,0.363636364,0.15,0.277777778
459,No Overlap,0.208333333,0.063829787,0.042857143
460,No Overlap,0.096774194,0,0.014925373
461,No Overlap,0.023809524,0.013157895,0
462,No Overlap,0.5,0.3,0.136363636
463,No Overlap,0.130434783,0.019230769,0.096774194
